"Realized Gain/Loss - Lot Details for All_Accounts as of Sat Mar 14  23:31:15 EDT 2026 from 01/01/2024 to 03/14/2026","","","","","","","","","","","","","","","","","","","","","","","",""
"Trading Book ...005","","","","","","","","","","","","","","","","","","","","","","","",""
"Symbol","Name","Closed Date","Opened Date","Quantity","Proceeds Per Share","Cost Per Share","Proceeds","Cost Basis (CB)","Gain/Loss ($)","Gain/Loss (%)","Long Term Gain/Loss","Short Term Gain/Loss","Term","Unadjusted Cost Basis","Wash Sale?","Disallowed Loss","Transaction Closed Date","Transaction Cost Basis","Total Transaction Gain/Loss ($)","Total Transaction Gain/Loss (%)","LT Transaction Gain/Loss ($)","LT Transaction Gain/Loss (%)","ST Transaction Gain/Loss ($)","ST Transaction Gain/Loss (%)"
"BABA","ALIBABA GROUP HLDG L ADR","03/04/2025","05/16/2024","55","$129.67","$89.11","$7,131.65","$4,900.85","$2,230.80","45.518634522583%","","$2,230.80","Short Term","$4,900.85","No","","03/04/2025","$12,977.13","$6,472.83","49.878748228614%","","","$6,472.83","49.8787482286145%"
"BABA","ALIBABA GROUP HLDG L ADR","03/04/2025","05/16/2024","95","$129.67","$86.75","$12,318.31","$8,241.63","$4,076.68","49.464487000751%","","$4,076.68","Short Term","$8,241.63","No","","03/04/2025","$12,977.13","$6,472.83","49.878748228614%","","","$6,472.83","49.8787482286145%"
"NVDA","NVIDIA CORP","03/04/2025","02/24/2025","50","$111.88","$134.57","$5,593.84","$6,728.50","-$1,134.66","-16.863491119863%","","-$1,134.66","Short Term","$6,728.50","No","","03/04/2025","","","","","","",""
"NVDA","NVIDIA CORP","03/04/2025","10/11/2024","100","$111.88","$135.42","$11,187.69","$13,541.92","-$2,354.23","-17.384757848222%","","-$2,354.23","Short Term","$13,541.92","No","","03/04/2025","","","","","","",""
"OXY","OCCIDENTAL PETE CORP","03/04/2025","02/19/2025","190","$45.95","$51.89","$8,730.34","$9,860.05","-$1,129.71","-11.45744697035%","","-$1,129.71","Short Term","$9,860.05","No","","03/04/2025","","","","","","",""
"SNOW","SNOWFLAKE INC A","02/28/2025","02/18/2025","50","$171.93","$198.67","$8,596.40","$9,933.51","-$1,337.11","-13.46059952625%","","-$1,337.11","Short Term","$9,933.51","No","","02/28/2025","$9,199.50","-$603.10","-6.555791075602%","","","-$603.10","-6.5557910756019355%"
"SNOW","SNOWFLAKE INC A","02/27/2025","02/18/2025","100","$176.32","$191.00","$17,631.99","$19,100.00","-$734.00","-3.842931937173%","","-$734.00","Short Term","$19,100.00","Yes","$734.01","02/27/2025","","","","","","",""
"ZETA","ZETA GLOBAL HLDGS CO A","02/26/2025","02/18/2025","490","$18.00","$24.50","$8,819.67","$12,005.00","-$3,185.33","-26.533361099542%","","-$3,185.33","Short Term","$12,005.00","No","","02/26/2025","","","","","","",""
"AMD","ADVANCED MICRO DEVIC","02/25/2025","01/21/2025","100","$104.10","$122.08","$10,409.94","$12,208.00","-$1,798.06","-14.728538663172%","","-$1,798.06","Short Term","$12,208.00","No","","02/25/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","05/15/2024","85","$129.52","$80.07","$11,008.88","$6,805.95","$4,202.93","61.753759578016%","","$4,202.93","Short Term","$6,805.95","No","","02/24/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","05/03/2024","70","$129.52","$81.26","$9,066.14","$5,687.85","$3,378.29","59.394850426787%","","$3,378.29","Short Term","$5,687.85","No","","02/24/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","02/26/2024","45","$129.52","$76.39","$5,828.23","$3,437.77","$2,390.46","69.535192872124%","","$2,390.46","Short Term","$3,437.77","No","","02/24/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","02/13/2025","100","$134.22","$119.05","$13,421.99","$11,904.75","$1,517.24","12.744828744829%","","$1,517.24","Short Term","$11,904.75","No","","02/24/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","02/26/2024","55","$133.00","$76.40","$7,314.79","$4,201.73","$3,113.06","74.089958183891%","","$3,113.06","Short Term","$4,201.73","No","","02/24/2025","$8,076.23","$5,223.38","64.675968861709%","$2,110.32","54.46689895470384%","",""
"BABA","ALIBABA GROUP HLDG L ADR","02/24/2025","08/25/2023","45","$133.00","$91.07","$5,984.82","$4,098.05","$1,886.77","46.040677883384%","$1,886.77","","Long Term","$4,098.05","No","","02/24/2025","$8,076.23","$5,223.38","64.675968861709%","$2,110.32","54.46689895470384%","",""
"PLTR","PALANTIR TECHNOLOGIE A","02/24/2025","02/20/2025","190","$96.89","$106.75","$18,409.99","$20,283.43","$0.00","0%","","$0.00","Short Term","$20,283.43","Yes","$1,873.44","02/24/2025","","","","","","",""
"PLTR","PALANTIR TECHNOLOGIE A","02/24/2025","01/17/2025","10","$96.89","$71.09","$968.95","$710.87","$258.08","36.304809599505%","","$258.08","Short Term","$710.87","No","","02/24/2025","","","","","","",""
"SOFI","SOFI TECHNOLOGIES IN","02/20/2025","01/15/2025","590","$15.42","$15.00","$9,100.46","$8,850.00","$250.46","2.830056497175%","","$250.46","Short Term","$8,850.00","No","","02/20/2025","","","","","","",""
"META","META PLATFORMS INC A","02/19/2025","02/19/2025","50","$705.68","$705.61","$35,284.01","$35,280.50","$3.51","0.009948838594%","","$3.51","Short Term","$35,280.50","No","","02/19/2025","","","","","","",""
"PLTR","PALANTIR TECHNOLOGIE A","02/19/2025","01/17/2025","50","$123.74","$71.09","$6,186.82","$3,554.36","$2,632.46","74.06284113033%","","$2,632.46","Short Term","$3,554.36","No","","02/19/2025","","","","","","",""
"PLTR","PALANTIR TECHNOLOGIE A","02/19/2025","01/17/2025","240","$113.75","$71.09","$27,299.20","$17,060.90","$10,238.30","60.010315985675%","","$10,238.30","Short Term","$17,060.90","No","","02/19/2025","","","","","","",""
"AFRM","AFFIRM HLDGS INC A","02/12/2025","01/08/2025","200","$75.60","$58.92","$15,119.55","$11,784.00","$3,335.55","28.305753564155%","","$3,335.55","Short Term","$11,784.00","No","","02/12/2025","","","","","","",""
"NFLX","NETFLIX INC","02/11/2025","01/22/2025","29","$1,011.57","$999.11","$29,335.64","$28,974.05","$361.59","1.247978794818%","","$361.59","Short Term","$28,974.05","No","","02/11/2025","","","","","","",""
"SNOW","SNOWFLAKE INC A","02/11/2025","10/23/2024","90","$184.79","$114.25","$16,630.72","$10,282.49","$6,348.23","61.738256006084%","","$6,348.23","Short Term","$10,282.49","No","","02/11/2025","","","","","","",""
"SNOW","SNOWFLAKE INC A","02/11/2025","10/11/2024","10","$184.79","$125.43","$1,847.86","$1,254.29","$593.57","47.323186822824%","","$593.57","Short Term","$1,254.29","No","","02/11/2025","","","","","","",""
"SOFI","SOFI TECHNOLOGIES IN","02/11/2025","01/15/2025","400","$14.82","$15.00","$5,929.33","$6,000.00","$0.00","0%","","$0.00","Short Term","$6,000.00","Yes","$70.67","02/11/2025","","","","","","",""
"SOFI","SOFI TECHNOLOGIES IN","02/11/2025","10/14/2024","100","$14.82","$10.07","$1,482.33","$1,006.93","$475.40","47.212815190728%","","$475.40","Short Term","$1,006.93","No","","02/11/2025","","","","","","",""
"GBIL","GOLDMAN SACHS ACCES TREAS 01 YR ETF","02/10/2025","02/05/2024","200","$99.92","$99.79","$19,983.81","$19,958.80","$25.01","0.125308134758%","$25.01","","Long Term","$19,958.80","No","","02/10/2025","","","","","","",""
"PLTR","PALANTIR TECHNOLOGIE A","02/04/2025","01/22/2025","150","$102.33","$76.17","$15,349.11","$11,425.49","$3,923.62","34.340934174377%","","$3,923.62","Short Term","$11,425.49","No","","02/04/2025","","","","","","",""
"TTD","THE TRADE DESK INC A","02/03/2025","12/24/2024","100","$115.21","$123.15","$11,520.84","$12,315.00","-$794.16","-6.448721071864%","","-$794.16","Short Term","$12,315.00","No","","02/03/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","01/16/2025","01/13/2025","199","$271.52","$252.74","$54,032.08","$50,295.26","$3,736.82","7.429765747309%","","$3,736.82","Short Term","$50,295.26","No","","01/16/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","01/16/2025","01/03/2025","1","$271.52","$270.61","$271.52","$270.61","$0.91","0.336277299435%","","$0.91","Short Term","$270.61","No","","01/16/2025","","","","","","",""
"TSLA","TESLA INC","01/14/2025","01/08/2025","99","$396.17","$395.78","$39,220.98","$39,182.22","$38.76","0.098922419403%","","$38.76","Short Term","$39,182.22","No","","01/14/2025","$39,576.22","$40.93","0.103420690506%","","","$40.93","0.10342069050556624%"
"TSLA","TESLA INC","01/14/2025","12/20/2024","1","$396.17","$416.49","$396.17","$416.49","$0.00","0%","","$0.00","Short Term","$416.49","Yes","$20.32","01/14/2025","$39,576.22","$40.93","0.103420690506%","","","$40.93","0.10342069050556624%"
"AFRM","AFFIRM HLDGS INC A","01/10/2025","01/08/2024","50","$56.99","$45.30","$2,849.66","$2,264.86","$584.80","25.820580521533%","$584.80","","Long Term","$2,264.86","No","","01/10/2025","$22,179.36","$6,317.27","28.482652339833%","$6,317.27","28.482652339833063%","",""
"AFRM","AFFIRM HLDGS INC A","01/10/2025","01/05/2024","100","$56.99","$44.54","$5,699.32","$4,454.28","$1,245.04","27.951543234821%","$1,245.04","","Long Term","$4,454.28","No","","01/10/2025","$22,179.36","$6,317.27","28.482652339833%","$6,317.27","28.482652339833063%","",""
"AFRM","AFFIRM HLDGS INC A","01/10/2025","12/23/2023","200","$56.99","$47.73","$11,398.66","$9,546.03","$1,852.63","19.407334776865%","$1,852.63","","Long Term","$9,546.03","No","","01/10/2025","$22,179.36","$6,317.27","28.482652339833%","$6,317.27","28.482652339833063%","",""
"AFRM","AFFIRM HLDGS INC A","01/10/2025","12/21/2023","150","$56.99","$50.79","$8,548.99","$7,618.33","$930.66","12.216063100443%","$930.66","","Long Term","$7,618.33","No","","01/10/2025","$22,179.36","$6,317.27","28.482652339833%","$6,317.27","28.482652339833063%","",""
"COIN","COINBASE GLOBAL INC A","01/07/2025","01/03/2025","99","$281.27","$270.62","$27,845.93","$26,790.89","$1,055.04","3.938055062747%","","$1,055.04","Short Term","$26,790.89","No","","01/07/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","01/07/2025","12/20/2024","1","$281.27","$267.06","$281.27","$267.06","$14.21","5.320901670037%","","$14.21","Short Term","$267.06","No","","01/07/2025","","","","","","",""
"TSLA","TESLA INC","01/07/2025","01/03/2025","99","$405.01","$394.00","$40,095.84","$39,006.00","$1,089.84","2.794031687433%","","$1,089.84","Short Term","$39,006.00","No","","01/07/2025","","","","","","",""
"TSLA","TESLA INC","01/07/2025","12/20/2024","1","$405.01","$427.50","$405.01","$427.50","$0.00","0%","","$0.00","Short Term","$427.50","Yes","$22.49","01/07/2025","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","12/30/2024","05/16/2024","55","$83.75","$86.75","$4,606.12","$4,771.47","$0.00","0%","","$0.00","Short Term","$4,771.47","Yes","$165.35","12/30/2024","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","12/30/2024","02/02/2023","50","$83.75","$108.00","$4,187.38","$5,400.00","-$1,212.62","-22.455925925926%","-$1,212.62","","Long Term","$5,400.00","No","","12/30/2024","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","12/30/2024","08/25/2023","50","$83.75","$88.72","$4,187.38","$4,435.77","-$24.84","-0.559992966272%","-$24.84","","Long Term","$4,435.77","Yes","$223.55","12/30/2024","","","","","","",""
"BABA","ALIBABA GROUP HLDG L ADR","12/30/2024","08/23/2022","45","$83.75","$90.02","$3,768.62","$4,050.90","-$282.28","-6.968328025871%","-$282.28","","Long Term","$4,050.90","No","","12/30/2024","","","","","","",""
"ROKU","ROKU INC A","12/30/2024","02/24/2022","20","$73.73","$135.57","$1,474.54","$2,711.40","-$1,236.86","-45.617024415431%","-$1,236.86","","Long Term","$2,711.40","No","","12/30/2024","","","","","","",""
"ROKU","ROKU INC A","12/30/2024","04/19/2022","30","$73.73","$116.86","$2,211.84","$3,505.65","-$1,293.81","-36.90642248941%","-$1,293.81","","Long Term","$3,505.65","No","","12/30/2024","","","","","","",""
"ROKU","ROKU INC A","12/30/2024","01/20/2022","15","$73.73","$138.22","$1,105.92","$2,073.34","-$967.42","-46.659978585278%","-$967.42","","Long Term","$2,073.34","No","","12/30/2024","$997.50","$108.42","10.869172932331%","$108.42","10.869172932330827%","",""
"ROKU","ROKU INC A","12/30/2024","01/23/2024","73","$73.73","$89.77","$5,382.13","$6,553.05","-$1,170.92","-17.868320858226%","","-$1,170.92","Short Term","$6,553.05","No","","12/30/2024","","","","","","",""
"ROKU","ROKU INC A","12/30/2024","05/27/2022","12","$73.73","$92.60","$884.74","$1,111.20","-$226.46","-20.379769618431%","-$226.46","","Long Term","$1,111.20","No","","12/30/2024","","","","","","",""
"TSLA","TESLA INC","12/27/2024","12/20/2024","49","$431.30","$427.50","$21,133.59","$20,947.50","$186.09","0.888363766559%","","$186.09","Short Term","$20,947.50","No","","12/27/2024","","","","","","",""
"TSLA","TESLA INC","12/27/2024","12/11/2024","1","$431.30","$405.71","$431.30","$405.71","$25.59","6.307460994306%","","$25.59","Short Term","$405.71","No","","12/27/2024","","","","","","",""
"COIN","COINBASE GLOBAL INC A","12/20/2024","12/20/2024","99","$277.70","$267.06","$27,492.51","$26,438.94","$1,053.57","3.984917700937%","","$1,053.57","Short Term","$26,438.94","No","","12/20/2024","","","","","","",""
"COIN","COINBASE GLOBAL INC A","12/20/2024","09/09/2024","1","$277.70","$155.18","$277.70","$155.18","$122.52","78.953473385746%","","$122.52","Short Term","$155.18","No","","12/20/2024","","","","","","",""
"SNOW","SNOWFLAKE INC A","12/18/2024","10/11/2024","90","$161.75","$125.43","$14,557.09","$11,288.66","$3,268.43","28.953214996288%","","$3,268.43","Short Term","$11,288.66","No","","12/18/2024","$40,361.56","$8,162.07","20.222384863221%","","","$8,162.07","20.222384863221336%"
"SNOW","SNOWFLAKE INC A","12/18/2024","05/15/2024","60","$161.75","$162.99","$9,704.73","$9,779.40","-$74.67","-0.763543775692%","","-$74.67","Short Term","$9,779.40","No","","12/18/2024","$40,361.56","$8,162.07","20.222384863221%","","","$8,162.07","20.222384863221336%"
"SNOW","SNOWFLAKE INC A","12/18/2024","03/20/2024","50","$161.75","$163.29","$8,087.27","$8,164.50","-$77.23","-0.94592442893%","","-$77.23","Short Term","$8,164.50","No","","12/18/2024","$40,361.56","$8,162.07","20.222384863221%","","","$8,162.07","20.222384863221336%"
"SNOW","SNOWFLAKE INC A","12/18/2024","03/20/2024","20","$161.75","$162.03","$3,234.91","$3,240.66","-$5.75","-0.177432992045%","","-$5.75","Short Term","$3,240.66","No","","12/18/2024","$40,361.56","$8,162.07","20.222384863221%","","","$8,162.07","20.222384863221336%"
"SNOW","SNOWFLAKE INC A","12/18/2024","01/21/2024","80","$161.75","$189.43","$12,939.63","$15,154.26","-$2,214.63","-14.613910543966%","","-$2,214.63","Short Term","$15,154.26","No","","12/18/2024","$40,361.56","$8,162.07","20.222384863221%","","","$8,162.07","20.222384863221336%"
"SOFI","SOFI TECHNOLOGIES IN","12/18/2024","10/14/2024","900","$15.22","$10.07","$13,697.47","$9,062.37","$4,635.10","51.14666472457%","","$4,635.10","Short Term","$9,062.37","No","","12/18/2024","","","","","","",""
"TSLA","TESLA INC","12/18/2024","12/11/2024","34","$431.01","$405.71","$14,654.51","$13,794.14","$860.37","6.237213773385%","","$860.37","Short Term","$13,794.14","No","","12/18/2024","","","","","","",""
"TSLA","TESLA INC","12/18/2024","03/20/2024","1","$431.02","$175.94","$431.02","$175.94","$255.08","144.981243605775%","","$255.08","Short Term","$175.94","No","","12/18/2024","","","","","","",""
"GBIL","GOLDMAN SACHS ACCES TREAS 01 YR ETF","11/29/2024","11/28/2023","200","$100.18","$100.14","$20,036.41","$20,027.98","$8.43","0.042091114531%","$8.43","","Long Term","$20,027.98","No","","11/29/2024","","","","","","",""
"EDU","NEW ORIENTAL ED & TE ADR","10/08/2024","01/23/2024","50","$73.73","$71.73","$3,686.60","$3,586.50","$100.10","2.791021887634%","","$100.10","Short Term","$3,586.50","No","","10/08/2024","$14,763.43","-$17.07","-0.115623537349%","","","-$17.07","-0.11562353734870551%"
"EDU","NEW ORIENTAL ED & TE ADR","10/08/2024","01/16/2024","19","$73.73","$72.30","$1,400.90","$1,373.62","$27.28","1.985993215009%","","$27.28","Short Term","$1,373.62","No","","10/08/2024","$14,763.43","-$17.07","-0.115623537349%","","","-$17.07","-0.11562353734870551%"
"EDU","NEW ORIENTAL ED & TE ADR","10/08/2024","12/28/2023","80","$73.73","$77.69","$5,898.54","$6,214.85","-$316.31","-5.0895838194%","","-$316.31","Short Term","$6,214.85","No","","10/08/2024","$14,763.43","-$17.07","-0.115623537349%","","","-$17.07","-0.11562353734870551%"
"EDU","NEW ORIENTAL ED & TE ADR","10/08/2024","12/26/2023","51","$73.73","$71.46","$3,760.32","$3,644.46","$115.86","3.179071796645%","","$115.86","Short Term","$3,644.46","No","","10/08/2024","$14,763.43","-$17.07","-0.115623537349%","","","-$17.07","-0.11562353734870551%"
"ROKU","ROKU INC A","09/30/2024","01/30/2021","50","$74.51","$391.22","$3,725.64","$19,561.14","$0.00","0%","$0.00","","Long Term","$19,561.14","Yes","$15,835.50","09/30/2024","$3,325.00","$400.64","12.049323308271%","$400.64","12.049323308270676%","",""
"COIN","COINBASE GLOBAL INC A","09/24/2024","09/09/2024","99","$170.39","$155.18","$16,868.12","$15,362.82","$1,505.30","9.798331295947%","","$1,505.30","Short Term","$15,362.82","No","","09/24/2024","$15,495.77","$1,542.74","9.955878281621%","","","$1,542.74","9.955878281621365%"
"COIN","COINBASE GLOBAL INC A","09/24/2024","01/23/2024","1","$170.39","$137.44","$170.39","$137.44","$32.95","23.974097788126%","","$32.95","Short Term","$137.44","No","","09/24/2024","$15,495.77","$1,542.74","9.955878281621%","","","$1,542.74","9.955878281621365%"
"SNOW","SNOWFLAKE INC A","08/22/2024","03/07/2024","70","$117.71","$168.45","$8,239.47","$11,791.49","-$2,537.16","-21.516873609696%","","-$2,537.16","Short Term","$11,791.49","Yes","$1,014.86","08/22/2024","","","","","","",""
"SNOW","SNOWFLAKE INC A","08/22/2024","01/08/2024","80","$117.71","$195.84","$9,416.54","$15,667.60","$0.00","0%","","$0.00","Short Term","$15,667.60","Yes","$6,251.06","08/22/2024","","","","","","",""
"TSM","TAIWAN SEMICONDUCTR ADR","08/19/2024","08/07/2024","50","$172.80","$161.33","$8,639.76","$8,066.46","$573.30","7.107206878854%","","$573.30","Short Term","$8,066.46","No","","08/19/2024","","","","","","",""
"KVYO","KLAVIYO INC","08/08/2024","05/17/2024","50","$30.57","$25.29","$1,528.45","$1,264.50","$263.95","20.87386318703%","","$263.95","Short Term","$1,264.50","No","","08/08/2024","","","","","","",""
"KVYO","KLAVIYO INC","08/08/2024","03/20/2024","200","$30.57","$26.37","$6,113.82","$5,273.50","$840.32","15.934768180525%","","$840.32","Short Term","$5,273.50","No","","08/08/2024","","","","","","",""
"KVYO","KLAVIYO INC","08/08/2024","03/01/2024","250","$30.57","$28.20","$7,642.28","$7,050.00","$592.28","8.401134751773%","","$592.28","Short Term","$7,050.00","No","","08/08/2024","","","","","","",""
"NFLX","NETFLIX INC","08/05/2024","08/31/2023","10","$592.00","$434.92","$5,920.03","$4,349.20","$1,570.83","36.117676814127%","","$1,570.83","Short Term","$4,349.20","No","","08/05/2024","","","","","","",""
"NFLX","NETFLIX INC","08/05/2024","07/20/2023","5","$592.00","$433.91","$2,960.02","$2,169.55","$790.47","36.434744532276%","$790.47","","Long Term","$2,169.55","No","","08/05/2024","","","","","","",""
"NFLX","NETFLIX INC","08/05/2024","08/31/2023","10","$584.08","$434.92","$5,840.84","$4,349.20","$1,491.64","34.296882185229%","","$1,491.64","Short Term","$4,349.20","No","","08/05/2024","","","","","","",""
"PDD","PDD HOLDINGS INC ADR","08/05/2024","07/13/2023","5","$122.60","$80.85","$612.98","$404.27","$208.71","51.626388304846%","$208.71","","Long Term","$404.27","No","","08/05/2024","","","","","","",""
"PDD","PDD HOLDINGS INC ADR","08/05/2024","06/08/2023","50","$122.60","$74.88","$6,129.83","$3,744.00","$2,385.83","63.724091880342%","$2,385.83","","Long Term","$3,744.00","No","","08/05/2024","","","","","","",""
"PDD","PDD HOLDINGS INC ADR","08/05/2024","08/03/2022","25","$122.60","$49.50","$3,064.91","$1,237.50","$1,827.41","147.669494949495%","$1,827.41","","Long Term","$1,237.50","No","","08/05/2024","","","","","","",""
"TSLA","TESLA INC","08/05/2024","03/20/2024","40","$192.94","$175.94","$7,717.78","$7,037.52","$680.26","9.66618922575%","","$680.26","Short Term","$7,037.52","No","","08/05/2024","","","","","","",""
"NFLX","NETFLIX INC","08/02/2024","07/20/2023","10","$611.14","$433.91","$6,111.39","$4,339.10","$1,772.29","40.844645202922%","$1,772.29","","Long Term","$4,339.10","No","","08/02/2024","","","","","","",""
